[2024/03/28 21:35:20.196][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4527 productIDAsString = 11AF 
[2024/03/28 21:35:20.198][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4527 productIDAsString = 11AF 
[2024/03/28 21:35:20.199][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4527 productIDAsString = 11AF 
[2024/03/28 21:35:20.200][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4547 productIDAsString = 11C3 
[2024/03/28 21:35:20.201][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4519 productIDAsString = 11A7 
[2024/03/28 21:35:20.202][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 377 productIDAsString = 0179 
[2024/03/28 21:35:20.203][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4423 productIDAsString = 1147 
[2024/03/28 21:35:20.204][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 396 productIDAsString = 018C 
[2024/03/28 21:35:20.205][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4538 productIDAsString = 11BA 
[2024/03/28 21:35:20.206][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4485 productIDAsString = 1185 
[2024/03/28 21:35:20.207][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4485 productIDAsString = 1185 
[2024/03/28 21:35:20.208][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4435 productIDAsString = 1153 
[2024/03/28 21:35:20.209][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 369 productIDAsString = 0171 
[2024/03/28 21:35:20.211][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 383 productIDAsString = 017F 
[2024/03/28 21:35:20.212][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 341 productIDAsString = 0155 
[2024/03/28 21:35:20.213][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4402 productIDAsString = 1132 
[2024/03/28 21:35:20.214][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4528 productIDAsString = 11B0 
[2024/03/28 21:35:20.215][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 408 productIDAsString = 0198 
[2024/03/28 21:35:20.216][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4387 productIDAsString = 1123 
[2024/03/28 21:35:20.217][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2223 productIDAsString = 08AF 
[2024/03/28 21:35:20.218][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2223 productIDAsString = 08AF 
[2024/03/28 21:35:20.219][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4517 productIDAsString = 11A5 
[2024/03/28 21:35:20.220][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4508 productIDAsString = 119C 
[2024/03/28 21:35:20.221][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4373 productIDAsString = 1115 
[2024/03/28 21:35:20.222][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4499 productIDAsString = 1193 
[2024/03/28 21:35:20.223][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4499 productIDAsString = 1193 
[2024/03/28 21:35:20.224][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4499 productIDAsString = 1193 
[2024/03/28 21:35:20.225][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4505 productIDAsString = 1199 
[2024/03/28 21:35:20.226][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2239 productIDAsString = 08BF 
[2024/03/28 21:35:20.227][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2239 productIDAsString = 08BF 
[2024/03/28 21:35:20.228][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2253 productIDAsString = 08CD 
[2024/03/28 21:35:20.229][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2253 productIDAsString = 08CD 
[2024/03/28 21:35:20.229][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4425 productIDAsString = 1149 
[2024/03/28 21:35:20.230][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4463 productIDAsString = 116F 
[2024/03/28 21:35:20.231][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4463 productIDAsString = 116F 
[2024/03/28 21:35:20.232][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4463 productIDAsString = 116F 
[2024/03/28 21:35:20.233][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4447 productIDAsString = 115F 
[2024/03/28 21:35:20.234][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2247 productIDAsString = 08C7 
[2024/03/28 21:35:20.235][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2247 productIDAsString = 08C7 
[2024/03/28 21:35:20.236][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4406 productIDAsString = 1136 
[2024/03/28 21:35:20.237][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4406 productIDAsString = 1136 
[2024/03/28 21:35:20.238][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4546 productIDAsString = 11C2 
[2024/03/28 21:35:20.240][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 402 productIDAsString = 0192 
[2024/03/28 21:35:20.241][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4408 productIDAsString = 1138 
[2024/03/28 21:35:20.242][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 343 productIDAsString = 0157 
[2024/03/28 21:35:20.243][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 343 productIDAsString = 0157 
[2024/03/28 21:35:20.244][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 343 productIDAsString = 0157 
[2024/03/28 21:35:20.245][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 326 productIDAsString = 0146 
[2024/03/28 21:35:20.246][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2224 productIDAsString = 08B0 
[2024/03/28 21:35:20.247][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4411 productIDAsString = 113B 
[2024/03/28 21:35:20.248][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2220 productIDAsString = 08AC 
[2024/03/28 21:35:20.249][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4458 productIDAsString = 116A 
[2024/03/28 21:35:20.250][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4482 productIDAsString = 1182 
[2024/03/28 21:35:20.251][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4359 productIDAsString = 1107 
[2024/03/28 21:35:20.252][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4359 productIDAsString = 1107 
[2024/03/28 21:35:20.253][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4537 productIDAsString = 11B9 
[2024/03/28 21:35:20.254][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4537 productIDAsString = 11B9 
[2024/03/28 21:35:20.255][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4484 productIDAsString = 1184 
[2024/03/28 21:35:20.256][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4428 productIDAsString = 114C 
[2024/03/28 21:35:20.257][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4511 productIDAsString = 119F 
[2024/03/28 21:35:20.258][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 358 productIDAsString = 0166 
[2024/03/28 21:35:20.259][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 317 productIDAsString = 013D 
[2024/03/28 21:35:20.260][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 317 productIDAsString = 013D 
[2024/03/28 21:35:20.261][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2169 productIDAsString = 0879 
[2024/03/28 21:35:20.262][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2169 productIDAsString = 0879 
[2024/03/28 21:35:20.263][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4478 productIDAsString = 117E 
[2024/03/28 21:35:20.264][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4478 productIDAsString = 117E 
[2024/03/28 21:35:20.265][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4438 productIDAsString = 1156 
[2024/03/28 21:35:20.266][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4394 productIDAsString = 112A 
[2024/03/28 21:35:20.266][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4394 productIDAsString = 112A 
[2024/03/28 21:35:20.267][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4394 productIDAsString = 112A 
[2024/03/28 21:35:20.268][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 322 productIDAsString = 0142 
[2024/03/28 21:35:20.269][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 322 productIDAsString = 0142 
[2024/03/28 21:35:20.271][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 354 productIDAsString = 0162 
[2024/03/28 21:35:20.272][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4369 productIDAsString = 1111 
[2024/03/28 21:35:20.273][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 35 productIDAsString = 0023 
[2024/03/28 21:35:20.274][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4453 productIDAsString = 1165 
[2024/03/28 21:35:20.275][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4543 productIDAsString = 11BF 
[2024/03/28 21:35:20.276][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4391 productIDAsString = 1127 
[2024/03/28 21:35:20.277][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4391 productIDAsString = 1127 
[2024/03/28 21:35:20.278][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 315 productIDAsString = 013B 
[2024/03/28 21:35:20.279][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 407 productIDAsString = 0197 
[2024/03/28 21:35:20.280][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 348 productIDAsString = 015C 
[2024/03/28 21:35:20.281][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 376 productIDAsString = 0178 
[2024/03/28 21:35:20.282][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4466 productIDAsString = 1172 
[2024/03/28 21:35:20.283][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4413 productIDAsString = 113D 
[2024/03/28 21:35:20.284][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 409 productIDAsString = 0199 
[2024/03/28 21:35:20.286][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 367 productIDAsString = 016F 
[2024/03/28 21:35:20.286][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2255 productIDAsString = 08CF 
[2024/03/28 21:35:20.287][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2153 productIDAsString = 0869 
[2024/03/28 21:35:20.288][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2153 productIDAsString = 0869 
[2024/03/28 21:35:20.289][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4365 productIDAsString = 110D 
[2024/03/28 21:35:20.290][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2218 productIDAsString = 08AA 
[2024/03/28 21:35:20.291][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4496 productIDAsString = 1190 
[2024/03/28 21:35:20.292][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4496 productIDAsString = 1190 
[2024/03/28 21:35:20.293][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4512 productIDAsString = 11A0 
[2024/03/28 21:35:20.294][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4512 productIDAsString = 11A0 
[2024/03/28 21:35:20.295][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4504 productIDAsString = 1198 
[2024/03/28 21:35:20.296][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4504 productIDAsString = 1198 
[2024/03/28 21:35:20.297][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4443 productIDAsString = 115B 
[2024/03/28 21:35:20.298][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2257 productIDAsString = 08D1 
[2024/03/28 21:35:20.299][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2222 productIDAsString = 08AE 
[2024/03/28 21:35:20.300][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2222 productIDAsString = 08AE 
[2024/03/28 21:35:20.301][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4356 productIDAsString = 1104 
[2024/03/28 21:35:20.302][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4449 productIDAsString = 1161 
[2024/03/28 21:35:20.303][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4449 productIDAsString = 1161 
[2024/03/28 21:35:20.304][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 356 productIDAsString = 0164 
[2024/03/28 21:35:20.305][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4382 productIDAsString = 111E 
[2024/03/28 21:35:20.306][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4526 productIDAsString = 11AE 
[2024/03/28 21:35:20.307][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4398 productIDAsString = 112E 
[2024/03/28 21:35:20.308][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4398 productIDAsString = 112E 
[2024/03/28 21:35:20.309][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4462 productIDAsString = 116E 
[2024/03/28 21:35:20.310][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4462 productIDAsString = 116E 
[2024/03/28 21:35:20.312][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4462 productIDAsString = 116E 
[2024/03/28 21:35:20.313][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 382 productIDAsString = 017E 
[2024/03/28 21:35:20.314][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4486 productIDAsString = 1186 
[2024/03/28 21:35:20.315][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4486 productIDAsString = 1186 
[2024/03/28 21:35:20.316][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4486 productIDAsString = 1186 
[2024/03/28 21:35:20.317][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4477 productIDAsString = 117D 
[2024/03/28 21:35:20.318][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4536 productIDAsString = 11B8 
[2024/03/28 21:35:20.319][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4536 productIDAsString = 11B8 
[2024/03/28 21:35:20.320][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4493 productIDAsString = 118D 
[2024/03/28 21:35:20.321][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4522 productIDAsString = 11AA 
[2024/03/28 21:35:20.322][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 355 productIDAsString = 0163 
[2024/03/28 21:35:20.323][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2173 productIDAsString = 087D 
[2024/03/28 21:35:20.324][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 2173 productIDAsString = 087D 
[2024/03/28 21:35:20.325][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4454 productIDAsString = 1166 
[2024/03/28 21:35:20.326][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4545 productIDAsString = 11C1 
[2024/03/28 21:35:20.327][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4389 productIDAsString = 1125 
[2024/03/28 21:35:20.328][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 4389 productIDAsString = 1125 
[2024/03/28 21:35:20.329][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 357 productIDAsString = 0165 
[2024/03/28 21:35:20.330][epsonscan2      ][ModelInfo.cpp                                ;  61][GetModelIDFromProductID                      ][0000180F][-TRACE-] modelProductID = 319 productIDAsString = 013F 
[2024/03/28 21:35:20.339][epsonscan2      ][ModelInfo.cpp                                ;  33][~ModelInfo                                   ][0000180F][-TRACE-] ModelInfo dispose
[2024/03/28 21:35:20.345][epsonscan2      ][UsbFinder.cpp                                ;  48][Start                                        ][0000180F][-TRACE-] USB device found VID = 7504 PID = 24868
[2024/03/28 21:35:20.345][epsonscan2      ][UsbFinder.cpp                                ;  48][Start                                        ][0000180F][-TRACE-] USB device found VID = 7531 PID = 2
[2024/03/28 21:35:30.926][epsonscan2      ][Controller.cpp                               ;  19][Controller                                   ][0000181C][-TRACE-] Enter
[2024/03/28 21:35:30.937][epsonscan2      ][Scanner.cpp                                  ;  14][Scanner                                      ][0000181C][-TRACE-] Enter
[2024/03/28 21:35:30.937][epsonscan2      ][Engine.cpp                                   ; 354][LoadSDModule                                 ][0000181C][-TRACE-] Enter
[2024/03/28 21:35:30.939][epsonscan2      ][ES2CommandAPI.cpp                            ;  33][ESCreateScanner                              ][0000181C][-TRACE-] ENTER : ESCreateScanner
[2024/03/28 21:35:30.940][epsonscan2      ][Engine.cpp                                   ; 371][LoadSDModule                                 ][0000181C][-TRACE-] Leave
[2024/03/28 21:35:30.940][epsonscan2      ][Engine.cpp                                   ; 251][InitWithDeviceInfoDict                       ][0000181C][-TRACE-] Enter = {
    "ConnectionSetting": [
        {
            "BUS_NUMBER": {
                "int": 1
            },
            "ConnectType": {
                "int": 3
            },
            "DEVICE_NUMBER": {
                "int": 4
            },
            "InterpreterName": {
                "string": "es2intif"
            },
            "PID": {
                "int": 319
            },
            "VID": {
                "int": 1208
            }
        }
    ]
}
[2024/03/28 21:35:30.940][epsonscan2      ][ESScanner.cpp                                ; 128][SetConnection                                ][0000181C][-TRACE-] ENTER : SetConnection
[2024/03/28 21:35:30.941][epsonscan2      ][Engine.cpp                                   ; 255][InitWithDeviceInfoDict                       ][0000181C][-TRACE-] Leave
[2024/03/28 21:35:30.941][epsonscan2      ][Scanner.cpp                                  ;  24][Scanner                                      ][0000181C][-TRACE-] Leave
[2024/03/28 21:35:30.941][epsonscan2      ][Controller.cpp                               ;  40][Controller                                   ][0000181C][-TRACE-] Leave
[2024/03/28 21:35:30.941][epsonscan2      ][Controller.cpp                               ; 148][Open                                         ][0000181C][-TRACE-] Enter
[2024/03/28 21:35:30.941][epsonscan2      ][Engine.cpp                                   ; 261][Open                                         ][0000181C][-TRACE-] Enter
[2024/03/28 21:35:30.984][epsonscan2      ][ESCIAccessor.cpp                             ; 236][Open                                         ][0000181C][-TRACE-] ENTER : Open
[2024/03/28 21:35:30.984][epsonscan2      ][ipcInterfaceImpl.cpp                         ; 262][fork_                                        ][0000181C][-TRACE-] ENTER : fork_
[2024/03/28 21:35:30.996][epsonscan2      ][ipcInterfaceImpl.cpp                         ; 313][fork_                                        ][0000181C][-INFO.-] port = 34715
[2024/03/28 21:35:30.996][epsonscan2      ][ipcInterfaceImpl.cpp                         ; 256][connect_                                     ][0000181C][-TRACE-] connect_ success
[2024/03/28 21:35:30.996][epsonscan2      ][ipc_interrupt.hpp                            ;  47][start                                        ][0000181C][-TRACE-] ENTER : start
[2024/03/28 21:35:30.997][epsonscan2      ][ipcInterfaceImpl.cpp                         ; 142][Open                                         ][0000181C][-TRACE-] sem_key = 30
[2024/03/28 21:35:30.997][epsonscan2      ][ipcInterfaceImpl.cpp                         ; 350][open_                                        ][0000181C][-TRACE-] ENTER : open_
[2024/03/28 21:35:30.997][epsonscan2      ][ipcInterfaceImpl.cpp                         ; 342][recv_reply                                   ][0000181C][-ERROR-] recv_reply err.(-1, 1, n)
[2024/03/28 21:35:30.997][epsonscan2      ][ipcInterfaceImpl.cpp                         ; 366][open_                                        ][0000181C][-ERROR-] recv_reply err
[2024/03/28 21:35:30.997][epsonscan2      ][ipcInterfaceImpl.cpp                         ; 158][Open                                         ][0000181C][-ERROR-] Failed open device.
